,aaid,Country,City,District,Ward
687,56010000,Cuba,Ciego de Ávila,,
688,56020000,Cuba,Cienfuegos,,
689,56030000,Cuba,Ciudad de la Habana,,
690,56040000,Cuba,Granma,,
691,56050000,Cuba,Guantánamo,,
692,56060000,Cuba,Holguín,,
693,56070000,Cuba,Isla de la Juventud,,
694,56080000,Cuba,La Habana,,
695,56090000,Cuba,Las Tunas,,
696,56100000,Cuba,Matanzas,,
697,56110000,Cuba,Mayabeque,,
698,56120000,Cuba,Pinar del Río,,
699,56130000,Cuba,Sancti Spíritus,,
700,56140000,Cuba,Santiago de Cuba,,
701,56150000,Cuba,Villa Clara,,
702,57000000,Cyprus,Famagusta,,
703,57010000,Cyprus,Larnaca,,
704,57020000,Cyprus,Limassol,,
705,57030000,Cyprus,Nicosia,,
706,57040000,Cyprus,Paphos,,
707,58000000,Czech Republic,Jihočeský,,
708,58010000,Czech Republic,Jihomoravský,,
709,58020000,Czech Republic,Karlovarský,,
710,58030000,Czech Republic,Kraj Vysočina,,
711,58040000,Czech Republic,Královéhradecký,,
712,58050000,Czech Republic,Liberecký,,
713,58060000,Czech Republic,Moravskoslezský,,
714,58070000,Czech Republic,Olomoucký,,
715,58080000,Czech Republic,Pardubický,,
716,58090000,Czech Republic,Plzeňský,,
717,58100000,Czech Republic,Prague,,
718,58110000,Czech Republic,Středočeský,,
719,58120000,Czech Republic,Ústecký,,
720,58130000,Czech Republic,Zlínský,,
721,60000000,Denmark,Hovedstaden,,
722,60010000,Denmark,Midtjylland,,
723,60020000,Denmark,Nordjylland,,
724,60030000,Denmark,Sjælland,,
725,60040000,Denmark,Syddanmark,,
726,61000000,Djibouti,Ali Sabieh,,
727,61010000,Djibouti,Dikhil,,
728,61020000,Djibouti,Djibouti,,
729,61030000,Djibouti,Obock,,
730,61040000,Djibouti,Tadjourah,,
731,62000000,Dominica,Saint Andrew,,
732,62010000,Dominica,Saint David,,
733,62020000,Dominica,Saint George,,
734,62030000,Dominica,Saint John,,
735,62040000,Dominica,Saint Joseph,,
736,62050000,Dominica,Saint Luke,,
737,62060000,Dominica,Saint Mark,,
738,62070000,Dominica,Saint Patrick,,
739,62080000,Dominica,Saint Paul,,
740,62090000,Dominica,Saint Peter,,
741,63000000,Dominican Republic,Azua,,
742,63010000,Dominican Republic,Bahoruco,,
743,63020000,Dominican Republic,Barahona,,
744,63030000,Dominican Republic,Dajabón,,
745,63040000,Dominican Republic,Distrito Nacional,,
746,63050000,Dominican Republic,Duarte,,
747,63060000,Dominican Republic,El Seybo,,
748,63070000,Dominican Republic,Espaillat,,
749,63080000,Dominican Republic,Hato Mayor,,
750,63090000,Dominican Republic,Independencia,,
751,63100000,Dominican Republic,La Altagracia,,
752,63110000,Dominican Republic,La Estrelleta,,
753,63120000,Dominican Republic,La Romana,,
754,63130000,Dominican Republic,La Vega,,
755,63140000,Dominican Republic,María Trinidad Sánchez,,
756,63150000,Dominican Republic,Monseñor Nouel,,
757,63160000,Dominican Republic,Monte Cristi,,
758,63170000,Dominican Republic,Monte Plata,,
759,63180000,Dominican Republic,Pedernales,,
760,63190000,Dominican Republic,Peravia,,
761,63200000,Dominican Republic,Puerto Plata,,
762,63210000,Dominican Republic,Salcedo,,
763,63220000,Dominican Republic,Samaná,,
764,63230000,Dominican Republic,San Cristóbal,,
765,63240000,Dominican Republic,San José de Ocoa,,
766,63250000,Dominican Republic,San Juan,,
767,63260000,Dominican Republic,San Pedro de Macorís,,
768,63270000,Dominican Republic,Sánchez Ramírez,,
769,63280000,Dominican Republic,Santiago,,
770,63300000,Dominican Republic,Santo Domingo,,
771,63310000,Dominican Republic,Valverde,,
772,64000000,Ecuador,Azuay,,
773,64010000,Ecuador,Bolivar,,
774,64020000,Ecuador,Cañar,,
775,64030000,Ecuador,Carchi,,
776,64040000,Ecuador,Chimborazo,,
777,64050000,Ecuador,Cotopaxi,,
778,64060000,Ecuador,El Oro,,
779,64070000,Ecuador,Esmeraldas,,
780,64080000,Ecuador,Galápagos,,
781,64090000,Ecuador,Guayas,,
782,64100000,Ecuador,Imbabura,,
783,64110000,Ecuador,Loja,,
784,64120000,Ecuador,Los Rios,,
785,64130000,Ecuador,Manabi,,
786,64140000,Ecuador,Morona Santiago,,
787,64150000,Ecuador,Napo,,
788,64160000,Ecuador,Orellana,,
789,64170000,Ecuador,Pastaza,,
790,64180000,Ecuador,Pichincha,,
791,64190000,Ecuador,Santa Elena,,
792,64200000,Ecuador,Santo Domingo de los Tsachilas,,
793,64210000,Ecuador,Sucumbios,,
794,64220000,Ecuador,Tungurahua,,
795,64230000,Ecuador,Zamora Chinchipe,,
796,65000000,Egypt,Ad Daqahliyah,,
797,65010000,Egypt,Al Bahr al Ahmar,,
798,65020000,Egypt,Al Buhayrah,,
799,65030000,Egypt,Al Fayyum,,
800,65040000,Egypt,Al Gharbiyah,,
801,65050000,Egypt,Al Iskandariyah,,
802,65060000,Egypt,Al Isma`iliyah,,
803,65070000,Egypt,Al Jizah,,
804,65080000,Egypt,Al Minufiyah,,
805,65090000,Egypt,Al Minya,,
806,65100000,Egypt,Al Qahirah,,
807,65110000,Egypt,Al Qalyubiyah,,
808,65120000,Egypt,Al Uqsur,,
809,65130000,Egypt,Al Wadi al Jadid,,
810,65140000,Egypt,As Suways,,
811,65150000,Egypt,Ash Sharqiyah,,
812,65160000,Egypt,Aswan,,
813,65170000,Egypt,Asyut,,
814,65180000,Egypt,Bani Suwayf,,
815,65190000,Egypt,Bur Sa`id,,
816,65200000,Egypt,Dumyat,,
817,65210000,Egypt,Janub Sina',,
818,65220000,Egypt,Kafr ash Shaykh,,
819,65230000,Egypt,Matrouh,,
820,65240000,Egypt,Qina,,
821,65250000,Egypt,Shamal Sina',,
822,65260000,Egypt,Suhaj,,
823,66000000,El Salvador,Ahuachapán,,
824,66010000,El Salvador,Cabañas,,
825,66020000,El Salvador,Chalatenango,,
826,66030000,El Salvador,Cuscatlán,,
827,66040000,El Salvador,La Libertad,,
828,66050000,El Salvador,La Paz,,
829,66060000,El Salvador,La Unión,,
830,66070000,El Salvador,Morazán,,
831,66080000,El Salvador,San Miguel,,
832,66090000,El Salvador,San Salvador,,
833,66100000,El Salvador,San Vicente,,
834,66110000,El Salvador,Santa Ana,,
835,66120000,El Salvador,Sonsonate,,
836,66130000,El Salvador,Usulután,,
837,67000000,Equatorial Guinea,Annobón,,
838,67010000,Equatorial Guinea,Bioko Norte,,
839,67020000,Equatorial Guinea,Bioko Sur,,
840,67030000,Equatorial Guinea,Centro Sur,,
841,67040000,Equatorial Guinea,Kié-Ntem,,
842,67050000,Equatorial Guinea,Litoral,,
843,67060000,Equatorial Guinea,Wele-Nzas,,
844,68000000,Eritrea,Anseba,,
845,68010000,Eritrea,Debub,,
846,68030000,Eritrea,Gash Barka,,
847,68040000,Eritrea,Maekel,,
848,68050000,Eritrea,Semenawi Keyih Bahri,,
849,69000000,Estonia,Harju,,
850,69010000,Estonia,Hiiu,,
851,69020000,Estonia,Ida-Viru,,
852,69030000,Estonia,Järva,,
853,69040000,Estonia,Jõgeva,,
854,69050000,Estonia,Lääne,,
855,69070000,Estonia,Pärnu,,
856,69080000,Estonia,Peipsi,,
857,69090000,Estonia,Põlva,,
858,69100000,Estonia,Rapla,,
859,69110000,Estonia,Saare,,
860,69120000,Estonia,Tartu,,
861,69130000,Estonia,Valga,,
862,69140000,Estonia,Viljandi,,
863,69150000,Estonia,Võru,,
864,70000000,Ethiopia,Addis Abeba,,
865,70010000,Ethiopia,Afar,,
866,70020000,Ethiopia,Amhara,,
867,70030000,Ethiopia,Benshangul-Gumaz,,
868,70040000,Ethiopia,Dire Dawa,,
869,70050000,Ethiopia,Gambela Peoples,,
870,70060000,Ethiopia,Harari People,,
871,70070000,Ethiopia,Oromia,,
872,70080000,Ethiopia,Somali,,
873,70090000,Ethiopia,Southern Nations,,
874,70100000,Ethiopia,Tigray,,
875,72000000,Faroe Islands,Eysturoyar,,
876,72010000,Faroe Islands,Norderøerne,,
877,72020000,Faroe Islands,Sandoyar,,
878,72030000,Faroe Islands,Streymoyar,,
879,72040000,Faroe Islands,Suðuroyar,,
880,72050000,Faroe Islands,Vågø,,
881,73000000,Fiji,Central,,
882,73010000,Fiji,Eastern,,
883,73020000,Fiji,Northern,,
884,73030000,Fiji,Rotuma,,
885,73040000,Fiji,Western,,
886,74000000,Finland,Eastern Finland,,
887,74010000,Finland,Lapland,,
888,74020000,Finland,Oulu,,
889,74030000,Finland,Southern Finland,,
890,74040000,Finland,Western Finland,,
891,75000000,France,Auvergne-Rhône-Alpes,,
892,75010000,France,Bourgogne-Franche-Comté,,
893,75020000,France,Bretagne,,
894,75030000,France,Centre-Val de Loire,,
895,75040000,France,Corse,,
896,75050000,France,Grand Est,,
897,75060000,France,Hauts-de-France,,
898,75070000,France,Île-de-France,,
899,75080000,France,Normandie,,
900,75090000,France,Nouvelle-Aquitaine,,
901,75100000,France,Occitanie,,
902,75110000,France,Pays de la Loire,,
903,76000000,French Guiana,Cayenne,,
904,76010000,French Guiana,Saint-Laurent-du-Maroni,,
905,77000000,French Polynesia,Îles Australes,,
906,77010000,French Polynesia,Îles du Vent,,
907,77020000,French Polynesia,Îles Marquises,,
908,77030000,French Polynesia,Îles Sous-le-Vent,,
909,77040000,French Polynesia,Îles Tuamotu-Gambier,,
910,78000000,French Southern Territories,Îles Crozet,,
911,78010000,French Southern Territories,Îles Éparses,,
912,78020000,French Southern Territories,Îles Saint Paul et Amsterdam,,
913,78030000,French Southern Territories,Kerguelen,,
914,79000000,Gabon,Estuaire,,
915,79010000,Gabon,Haut-Ogooué,,
916,79020000,Gabon,Moyen-Ogooué,,
917,79030000,Gabon,Ngounié,,
918,79040000,Gabon,Nyanga,,
919,79050000,Gabon,Ogooué-Ivindo,,
920,79060000,Gabon,Ogooué-Lolo,,
921,79070000,Gabon,Ogooué-Maritime,,
922,79080000,Gabon,Wouleu-Ntem,,
923,80000000,Gambia,Banjul,,
924,80010000,Gambia,Lower River,,
925,80020000,Gambia,Maccarthy Island,,
926,80030000,Gambia,North Bank,,
927,80040000,Gambia,Upper River,,
928,80050000,Gambia,Western,,
929,81000000,Georgia,Abkhazia,,
930,81010000,Georgia,Ajaria,,
931,81020000,Georgia,Guria,,
932,81030000,Georgia,Imereti,,
933,81040000,Georgia,Kakheti,,
934,81050000,Georgia,Kvemo Kartli,,
935,81060000,Georgia,Mtskheta-Mtianeti,,
936,81070000,Georgia,Racha-Lechkhumi-Kvemo Svaneti,,
937,81080000,Georgia,Samegrelo-Zemo Svaneti,,
938,81090000,Georgia,Samtskhe-Javakheti,,
939,81100000,Georgia,Shida Kartli,,
940,81110000,Georgia,Tbilisi,,
941,82000000,Germany,Baden-Württemberg,,
942,82010000,Germany,Bayern,,
943,82020000,Germany,Berlin,,
944,82030000,Germany,Brandenburg,,
945,82040000,Germany,Bremen,,
946,82050000,Germany,Hamburg,,
947,82060000,Germany,Hessen,,
948,82070000,Germany,Mecklenburg-Vorpommern,,
949,82080000,Germany,Niedersachsen,,
950,82090000,Germany,Nordrhein-Westfalen,,
951,82100000,Germany,Rheinland-Pfalz,,
952,82110000,Germany,Saarland,,
953,82120000,Germany,Sachsen,,
954,82140000,Germany,Schleswig-Holstein,,
955,82150000,Germany,Thüringen,,
956,83000000,Ghana,Ashanti,,
957,83010000,Ghana,Brong Ahafo,,
958,83020000,Ghana,Central,,
959,83030000,Ghana,Eastern,,
960,83040000,Ghana,Greater Accra,,
961,83050000,Ghana,Northern,,
962,83060000,Ghana,Upper East,,
963,83070000,Ghana,Upper West,,
964,83080000,Ghana,Volta,,
965,83090000,Ghana,Western,,
966,85000000,Greece,Aegean,,
967,85010000,Greece,Athos,,
968,85020000,Greece,Attica,,
969,85030000,Greece,Crete,,
970,85040000,Greece,Epirus and Western Macedonia,,
971,85050000,Greece,Macedonia and Thrace,,
972,85060000,Greece,Peloponnese,,
973,85070000,Greece,Thessaly and Central Greece,,
974,86000000,Greenland,Kujalleq,,
975,86010000,Greenland,Northeast Greenland National Park,,
976,86020000,Greenland,Qaasuitsup,,
977,86030000,Greenland,Qeqqata,,
978,86040000,Greenland,Sermersooq,,
979,87000000,Grenada,Carriacou,,
980,87010000,Grenada,Saint Andrew,,
981,87020000,Grenada,Saint David,,
982,87030000,Grenada,Saint George,,
983,87040000,Grenada,Saint John,,
984,87050000,Grenada,Saint Mark,,
985,87060000,Grenada,Saint Patrick,,
986,88000000,Guadeloupe,Basse-Terre,,
987,88010000,Guadeloupe,Pointe-à-Pitre,,
988,89000000,Guam,Agana Heights,,
989,89010000,Guam,Agat,,
990,89020000,Guam,Asan,,
991,89030000,Guam,Barrigada,,
992,89040000,Guam,Chalan-Pago-Ordot,,
993,89050000,Guam,Dededo,,
994,89060000,Guam,Hagåtña,,
995,89070000,Guam,Inarajan,,
996,89080000,Guam,Mangilao,,
997,89090000,Guam,Merizo,,
998,89100000,Guam,Mongmong-Toto-Maite,,
999,89110000,Guam,Piti,,
1000,89120000,Guam,Santa Rita,,
1001,89130000,Guam,Sinajana,,
1002,89140000,Guam,Talofofo,,
1003,89150000,Guam,Tamuning,,
1004,89160000,Guam,Umatac,,
1005,89170000,Guam,Yigo,,
1006,89180000,Guam,Yona,,
1007,90000000,Guatemala,Alta Verapaz,,
1008,90010000,Guatemala,Baja Verapaz,,
1009,90020000,Guatemala,Chimaltenango,,
1010,90030000,Guatemala,Chiquimula,,
1011,90040000,Guatemala,El Progreso,,
1012,90050000,Guatemala,Escuintla,,
1013,90060000,Guatemala,Guatemala,,
1014,90070000,Guatemala,Huehuetenango,,
1015,90080000,Guatemala,Izabal,,
1016,90090000,Guatemala,Jalapa,,
1017,90100000,Guatemala,Jutiapa,,
1018,90110000,Guatemala,Petén,,
1019,90120000,Guatemala,Quezaltenango,,
1020,90130000,Guatemala,Quiché,,
1021,90140000,Guatemala,Retalhuleu,,
1022,90150000,Guatemala,Sacatepéquez,,
1023,90160000,Guatemala,San Marcos,,
1024,90170000,Guatemala,Santa Rosa,,
1025,90180000,Guatemala,Sololá,,
1026,90190000,Guatemala,Suchitepéquez,,
1027,90200000,Guatemala,Totonicapán,,
1028,90210000,Guatemala,Zacapa,,
1029,91000000,Guernsey,Alderney,,
1030,91010000,Guernsey,Brecqhou,,
1031,91020000,Guernsey,Castel,,
1032,91030000,Guernsey,Forest,,
1033,91040000,Guernsey,Herm,,
1034,91050000,Guernsey,Jethou,,
1035,91060000,Guernsey,Saint Andrew,,
1036,91070000,Guernsey,Saint Martin,,
1037,91080000,Guernsey,Saint Peter Port,,
1038,91090000,Guernsey,Saint Pierre du Bois,,
1039,91100000,Guernsey,Saint Sampson,,
1040,91110000,Guernsey,Saint Saviour,,
1041,91120000,Guernsey,Sark,,
1042,91130000,Guernsey,Torteval,,
1043,91140000,Guernsey,Vale,,
1044,92000000,Guinea,Boké,,
1045,92010000,Guinea,Conakry,,
1046,92020000,Guinea,Faranah,,
1047,92030000,Guinea,Kankan,,
1048,92040000,Guinea,Kindia,,
1049,92050000,Guinea,Labé,,
1050,92060000,Guinea,Mamou,,
1051,92070000,Guinea,Nzérékoré,,
1052,93000000,Guinea-Bissau,Bafatá,,
1053,93010000,Guinea-Bissau,Biombo,,
1054,93020000,Guinea-Bissau,Bissau,,
1055,93030000,Guinea-Bissau,Bolama,,
1056,93040000,Guinea-Bissau,Cacheu,,
1057,93050000,Guinea-Bissau,Gabú,,
1058,93060000,Guinea-Bissau,Oio,,
1059,93070000,Guinea-Bissau,Quinara,,
1060,93080000,Guinea-Bissau,Tombali,,
1061,94000000,Guyana,Barima-Waini,,
1062,94010000,Guyana,Cuyuni-Mazaruni,,
1063,94020000,Guyana,Demerara-Mahaica,,
1064,94030000,Guyana,East Berbice-Corentyne,,
1065,94040000,Guyana,Essequibo Islands-West Demerara,,
1066,94050000,Guyana,Mahaica-Berbice,,
1067,94060000,Guyana,Pomeroon-Supenaam,,
1068,94070000,Guyana,Potaro-Siparuni,,
1069,94080000,Guyana,Upper Demerara-Berbice,,
1070,94090000,Guyana,Upper Takutu-Upper Essequibo,,
1071,95000000,Haiti,Centre,,
1072,95030000,Haiti,Nippes,,
1073,95040000,Haiti,Nord-Ouest,,
1074,95070000,Haiti,Ouest,,
1075,95080000,Haiti,Sud,,
1076,98000000,Honduras,Atlántida,,
1077,98010000,Honduras,Choluteca,,
1078,98020000,Honduras,Colón,,
1079,98030000,Honduras,Comayagua,,
1080,98040000,Honduras,Copán,,
1081,98050000,Honduras,Cortés,,
1082,98060000,Honduras,El Paraíso,,
1083,98070000,Honduras,Francisco Morazán,,
1084,98080000,Honduras,Gracias a Dios,,
1085,98090000,Honduras,Intibucá,,
1086,98100000,Honduras,Islas de la Bahía,,
1087,98110000,Honduras,La Paz,,
1088,98120000,Honduras,Lempira,,
1089,98130000,Honduras,Ocotepeque,,
1090,98140000,Honduras,Olancho,,
1091,98150000,Honduras,Santa Bárbara,,
1092,98160000,Honduras,Valle,,
1093,98170000,Honduras,Yoro,,
1094,99000000,Hong Kong,Central and Western,,
1095,99010000,Hong Kong,Eastern,,
1096,99020000,Hong Kong,Islands,,
1097,99030000,Hong Kong,Kowloon City,,
1098,99040000,Hong Kong,Kwai Tsing,,
1099,99050000,Hong Kong,Kwun Tong,,
1100,99060000,Hong Kong,North,,
1101,99070000,Hong Kong,Sai Kung,,
1102,99080000,Hong Kong,Sha Tin,,
1103,99090000,Hong Kong,Sham Shui Po,,
1104,99100000,Hong Kong,Southern,,
1105,99110000,Hong Kong,Tai Po,,
1106,99120000,Hong Kong,Tsuen Wan,,
1107,99130000,Hong Kong,Tuen Mun,,
1108,99140000,Hong Kong,Wan Chai,,
1109,99150000,Hong Kong,Wong Tai Sin,,
1110,99160000,Hong Kong,Yau Tsim Mong,,
1111,99170000,Hong Kong,Yuen Long,,
1112,100000000,Hungary,Bács-Kiskun,,
1113,100010000,Hungary,Baranya,,
1114,100020000,Hungary,Békés,,
1115,100030000,Hungary,Borsod-Abaúj-Zemplén,,
1116,100040000,Hungary,Budapest,,
1117,100050000,Hungary,Csongrád,,
1118,100060000,Hungary,Fejér,,
1119,100070000,Hungary,Gyor-Moson-Sopron,,
1120,100080000,Hungary,Hajdú-Bihar,,
1121,100090000,Hungary,Heves,,
1122,100100000,Hungary,Jász-Nagykun-Szolnok,,
1123,100110000,Hungary,Komárom-Esztergom,,
1124,100120000,Hungary,Nógrád,,
1125,100130000,Hungary,Pest,,
1126,100140000,Hungary,Somogy,,
1127,100150000,Hungary,Szabolcs-Szatmár-Bereg,,
1128,100160000,Hungary,Tolna,,
1129,100170000,Hungary,Vas,,
1130,100180000,Hungary,Veszprém,,
1131,100190000,Hungary,Zala,,
1132,101000000,Iceland,Austurland,,
1133,101010000,Iceland,Hálshreppur,,
1134,101020000,Iceland,Höfuðborgarsvæði,,
1135,101030000,Iceland,Norðurland vestra,,
1136,101040000,Iceland,Suðurland,,
1137,101050000,Iceland,Suðurnes,,
1138,101060000,Iceland,Vestfirðir,,
1139,101070000,Iceland,Vesturland,,
1140,102000000,India,Andaman and Nicobar,,
1141,102010000,India,Andhra Pradesh,,
1142,102020000,India,Arunachal Pradesh,,
1143,102030000,India,Assam,,
1144,102040000,India,Bihar,,
1145,102050000,India,Chandigarh,,
1146,102060000,India,Chhattisgarh,,
1147,102070000,India,Dadra and Nagar Haveli,,
1148,102080000,India,Daman and Diu,,
1149,102090000,India,Goa,,
1150,102100000,India,Gujarat,,
1151,102110000,India,Haryana,,
1152,102120000,India,Himachal Pradesh,,
1153,102130000,India,Jammu and Kashmir,,
1154,102140000,India,Jharkhand,,
1155,102150000,India,Karnataka,,
1156,102160000,India,Kerala,,
1157,102170000,India,Lakshadweep,,
1158,102180000,India,Madhya Pradesh,,
1159,102190000,India,Maharashtra,,
1160,102200000,India,Manipur,,
1161,102210000,India,Meghalaya,,
1162,102220000,India,Mizoram,,
1163,102230000,India,Nagaland,,
1164,102240000,India,NCT of Delhi,,
1165,102250000,India,Odisha,,
1166,102260000,India,Puducherry,,
1167,102270000,India,Punjab,,
1168,102280000,India,Rajasthan,,
1169,102290000,India,Sikkim,,
1170,102300000,India,Tamil Nadu,,
1171,102310000,India,Telangana,,
1172,102320000,India,Tripura,,
1173,102330000,India,Uttar Pradesh,,
1174,102340000,India,Uttarakhand,,
1175,102350000,India,West Bengal,,
1176,103000000,Indonesia,Aceh,,
1177,103010000,Indonesia,Bali,,
1178,103020000,Indonesia,Bangka Belitung,,
1179,103030000,Indonesia,Banten,,
1180,103040000,Indonesia,Bengkulu,,
1181,103050000,Indonesia,Gorontalo,,
1182,103060000,Indonesia,Jakarta Raya,,
1183,103070000,Indonesia,Jambi,,
1184,103080000,Indonesia,Jawa Barat,,
1185,103090000,Indonesia,Jawa Tengah,,
1186,103100000,Indonesia,Jawa Timur,,
1187,103110000,Indonesia,Kalimantan Barat,,
1188,103120000,Indonesia,Kalimantan Selatan,,
1189,103130000,Indonesia,Kalimantan Tengah,,
1190,103140000,Indonesia,Kalimantan Timur,,
1191,103150000,Indonesia,Kepulauan Riau,,
1192,103160000,Indonesia,Lampung,,
1193,103170000,Indonesia,Maluku,,
1194,103190000,Indonesia,Nusa Tenggara Barat,,
1195,103200000,Indonesia,Nusa Tenggara Timur,,
1196,103210000,Indonesia,Papua,,
1197,103230000,Indonesia,Riau,,
1198,103240000,Indonesia,Sulawesi Barat,,
1199,103250000,Indonesia,Sulawesi Selatan,,
1200,103260000,Indonesia,Sulawesi Tengah,,
1201,103270000,Indonesia,Sulawesi Tenggara,,
1202,103280000,Indonesia,Sulawesi Utara,,
1203,103290000,Indonesia,Sumatera Barat,,
1204,103300000,Indonesia,Sumatera Selatan,,
1205,103310000,Indonesia,Sumatera Utara,,
1206,103320000,Indonesia,Yogyakarta,,
1207,104000000,Iran,Alborz,,
1208,104010000,Iran,Ardebil,,
1209,104020000,Iran,Bushehr,,
1210,104030000,Iran,Chahar Mahall and Bakhtiari,,
1211,104040000,Iran,East Azarbaijan,,
1212,104050000,Iran,Esfahan,,
1213,104060000,Iran,Fars,,
1214,104070000,Iran,Gilan,,
1215,104080000,Iran,Golestan,,
1216,104090000,Iran,Hamadan,,
1217,104100000,Iran,Hormozgan,,
1218,104110000,Iran,Ilam,,
1219,104120000,Iran,Kerman,,
1220,104140000,Iran,Khuzestan,,
1221,104150000,Iran,Kohgiluyeh and Buyer Ahmad,,
1222,104160000,Iran,Kordestan,,
1223,104170000,Iran,Lorestan,,
1224,104180000,Iran,Markazi,,
1225,104190000,Iran,Mazandaran,,
1226,104200000,Iran,North Khorasan,,
1227,104210000,Iran,Qazvin,,
1228,104220000,Iran,Qom,,
1229,104230000,Iran,Razavi Khorasan,,
1230,104240000,Iran,Semnan,,
1231,104250000,Iran,Sistan and Baluchestan,,
1232,104260000,Iran,South Khorasan,,
1233,104270000,Iran,Tehran,,
1234,104280000,Iran,West Azarbaijan,,
1235,104290000,Iran,Yazd,,
1236,104300000,Iran,Zanjan,,
1237,105000000,Iraq,Al-Anbar,,
1238,105010000,Iraq,Al-Basrah,,
1239,105020000,Iraq,Al-Muthannia,,
1240,105030000,Iraq,Al-Qadisiyah,,
1241,105040000,Iraq,An-Najaf,,
1242,105050000,Iraq,Arbil,,
1243,105060000,Iraq,As-Sulaymaniyah,,
1244,105080000,Iraq,Babil,,
1245,105090000,Iraq,Baghdad,,
1246,105100000,Iraq,Dhi-Qar,,
1247,105110000,Iraq,Dihok,,
1248,105120000,Iraq,Diyala,,
1249,105130000,Iraq,Karbala',,
1250,105140000,Iraq,Maysan,,
1251,105150000,Iraq,Ninawa,,
1252,105160000,Iraq,Sala ad-Din,,
1253,105170000,Iraq,Wasit,,
1254,106000000,Ireland,Carlow,,
1255,106010000,Ireland,Cavan,,
1256,106020000,Ireland,Clare,,
1257,106030000,Ireland,Cork,,
1258,106040000,Ireland,Donegal,,
1259,106050000,Ireland,Dublin,,
1260,106060000,Ireland,Galway,,
1261,106070000,Ireland,Kerry,,
1262,106080000,Ireland,Kildare,,
1263,106090000,Ireland,Kilkenny,,
1264,106100000,Ireland,Laoighis,,
1265,106110000,Ireland,Leitrim,,
1266,106120000,Ireland,Limerick,,
1267,106130000,Ireland,Longford,,
1268,106140000,Ireland,Louth,,
1269,106150000,Ireland,Mayo,,
1270,106160000,Ireland,Meath,,
1271,106170000,Ireland,Monaghan,,
